frame,hand_index,landmark_index,x,y,z
9,0,6,0.5219355821609497,0.5697677135467529,0.022277530282735825
9,0,7,0.5287420153617859,0.5822104215621948,0.03186075761914253
9,0,8,0.5368998646736145,0.595020055770874,0.03674227371811867
9,0,9,0.5260330438613892,0.6056331396102905,0.008046960458159447
9,0,10,0.5129112601280212,0.5864052772521973,0.021079236641526222
9,0,11,0.5191290974617004,0.597241997718811,0.027206670492887497
9,0,12,0.5274746417999268,0.6104164123535156,0.029642783105373383
9,0,13,0.5161542892456055,0.6287162899971008,0.007072429172694683
9,0,14,0.504937469959259,0.6063517928123474,0.0197202879935503
9,0,15,0.5103525519371033,0.6159558296203613,0.023546874523162842
9,0,16,0.5179814696311951,0.6274888515472412,0.023878920823335648
9,0,17,0.5097834467887878,0.6520360708236694,0.006274162791669369
9,0,18,0.4994545578956604,0.6287136077880859,0.016575178131461143
9,0,19,0.5053346753120422,0.635166585445404,0.021190417930483818
9,0,20,0.5130689740180969,0.6460956931114197,0.02316802181303501
9,1,0,0.3554728925228119,0.64227294921875,-6.168967114916768e-09
9,1,1,0.34346139430999756,0.5892416834831238,0.024712901562452316
9,1,2,0.3392762541770935,0.5348641276359558,0.03489746153354645
9,1,3,0.33648934960365295,0.5036501288414001,0.03933814913034439
9,1,4,0.3324544429779053,0.4851456880569458,0.04234078526496887
9,1,5,0.34013718366622925,0.504345715045929,0.028575466945767403
9,1,6,0.36737731099128723,0.4796537160873413,0.03334776312112808
9,1,7,0.38666048645973206,0.4653483033180237,0.033171843737363815
9,1,8,0.40186214447021484,0.45951008796691895,0.032044343650341034
9,1,9,0.3462573289871216,0.5077346563339233,0.01451954711228609
9,1,10,0.37197938561439514,0.4779326915740967,0.02147291600704193
9,1,11,0.39318493008613586,0.4633323550224304,0.019363392144441605
9,1,12,0.41312432289123535,0.4564903676509857,0.015285746194422245
9,1,13,0.3551523983478546,0.5143036842346191,0.0018696885090321302
9,1,14,0.38076192140579224,0.48087161779403687,0.010593504644930363
9,1,15,0.3996049463748932,0.46840858459472656,0.011302164755761623
9,1,16,0.4169251322746277,0.4639996290206909,0.008301766589283943
9,1,17,0.36637353897094727,0.5226523876190186,-0.009882951155304909
9,1,18,0.3870640695095062,0.4905944764614105,-0.00301975104957819
9,1,19,0.4009053111076355,0.4776651859283447,-0.0003922151227016002
9,1,20,0.41548481583595276,0.47259241342544556,-0.0006495148409157991
10,0,0,0.5710359811782837,0.6858702898025513,-8.202581391891783e-10
10,0,1,0.5816686749458313,0.6352075338363647,0.006756740156561136
10,0,2,0.5841218829154968,0.5874859094619751,0.009440748021006584
10,0,3,0.5847856402397156,0.5480479598045349,0.011036191135644913
10,0,4,0.5917083024978638,0.5169014930725098,0.013920588418841362
10,0,5,0.5480917692184448,0.5705384612083435,0.012744550593197346
10,0,6,0.536244809627533,0.5661667585372925,0.024949559941887856
10,0,7,0.5419962406158447,0.5814777612686157,0.033367715775966644
10,0,8,0.5472721457481384,0.5928457379341125,0.037453196942806244
10,0,9,0.5336688756942749,0.588293731212616,0.01059067714959383
10,0,10,0.5261054635047913,0.5800296068191528,0.02457425743341446
10,0,11,0.5318058729171753,0.5941740870475769,0.03042927198112011
10,0,12,0.5381421446800232,0.6073305606842041,0.03219188004732132
10,0,13,0.5237074494361877,0.6103191375732422,0.009717648848891258
10,0,14,0.5164914131164551,0.5964573621749878,0.023418238386511803
10,0,15,0.5218477249145508,0.607499897480011,0.027529828250408173
10,0,16,0.5289773344993591,0.6186921000480652,0.027503250166773796
10,0,17,0.5169419646263123,0.63310307264328,0.009022261947393417
10,0,18,0.5097436308860779,0.6155197620391846,0.01990685611963272
10,0,19,0.5156294703483582,0.6233031153678894,0.02483462169766426
10,0,20,0.5224317312240601,0.6336250305175781,0.02676156349480152
11,0,0,0.42756879329681396,0.5565235018730164,1.8955648162233274e-09
11,0,1,0.4113750755786896,0.522855818271637,0.009997786022722721
11,0,2,0.40367016196250916,0.49408698081970215,0.016505440697073936
11,0,3,0.39690905809402466,0.47568050026893616,0.020891984924674034
11,0,4,0.38911762833595276,0.47303736209869385,0.024996092543005943
11,0,5,0.43107956647872925,0.4584897756576538,0.018789470195770264
11,0,6,0.4389432668685913,0.4699164032936096,0.030024511739611626
11,0,7,0.4398144483566284,0.4877099394798279,0.03419634699821472
11,0,8,0.4366736114025116,0.497837632894516,0.03505878150463104
11,0,9,0.4464912414550781,0.462881475687027,0.014581439085304737
11,0,10,0.4543055295944214,0.476649671792984,0.029603386297822
11,0,11,0.45388171076774597,0.49235960841178894,0.032526835799217224
11,0,12,0.4508664608001709,0.506231427192688,0.030110783874988556
11,0,13,0.4597972631454468,0.4741784334182739,0.011377636343240738
11,0,14,0.46802636981010437,0.4880369007587433,0.02609461545944214
11,0,15,0.46745482087135315,0.5040004849433899,0.026213034987449646
11,0,16,0.4646410644054413,0.5191158652305603,0.021644866093993187
11,0,17,0.4698677957057953,0.4883406460285187,0.008045134134590626
11,0,18,0.4808350205421448,0.5032199025154114,0.01890558935701847
11,0,19,0.483380526304245,0.5154527425765991,0.020199764519929886
11,0,20,0.48420417308807373,0.5255728363990784,0.018376454710960388
11,1,0,0.5753379464149475,0.6839067935943604,-4.13743789229315e-10
11,1,1,0.5855745077133179,0.6380071043968201,0.006809022277593613
11,1,2,0.588206946849823,0.5916606187820435,0.009111834689974785
11,1,3,0.589056670665741,0.5527856349945068,0.009961816482245922
11,1,4,0.5943734049797058,0.5232990980148315,0.011806796304881573
11,1,5,0.5526168942451477,0.5702328681945801,0.01287212036550045
11,1,6,0.5431680083274841,0.570551872253418,0.02340790443122387
11,1,7,0.5481048822402954,0.585788369178772,0.030036013573408127
11,1,8,0.551900327205658,0.5968518257141113,0.0328911617398262
11,1,9,0.5383933186531067,0.5856691002845764,0.009703702293336391
11,1,10,0.5323029160499573,0.5835381150245667,0.021905455738306046
11,1,11,0.5377456545829773,0.5984843373298645,0.026523400098085403
11,1,12,0.5436757802963257,0.611238420009613,0.02744586579501629
11,1,13,0.5285661220550537,0.6061338782310486,0.007666583638638258
11,1,14,0.5225615501403809,0.5979275703430176,0.019851140677928925
11,1,15,0.5278655290603638,0.6096464395523071,0.02348177880048752
11,1,16,0.5345264077186584,0.6207220554351807,0.02310563065111637
11,1,17,0.5221196413040161,0.6285226345062256,0.00568300811573863
11,1,18,0.5162979364395142,0.6172444224357605,0.01570475473999977
11,1,19,0.5218749046325684,0.6252150535583496,0.020306924358010292
11,1,20,0.5279066562652588,0.6346485614776611,0.02194889821112156
12,0,0,0.4315251410007477,0.574682891368866,-1.0678419953835672e-10
12,0,1,0.4215414822101593,0.5392791032791138,0.022766921669244766
12,0,2,0.42071759700775146,0.5099316239356995,0.03334035351872444
12,0,3,0.4193350374698639,0.4911727011203766,0.039743226021528244
12,0,4,0.41242653131484985,0.48191291093826294,0.04560375213623047
12,0,5,0.44185733795166016,0.4608592987060547,0.025648748502135277
12,0,6,0.4567262828350067,0.4762791097164154,0.03774503991007805
12,0,7,0.46073973178863525,0.4990161955356598,0.04194076731801033
12,0,8,0.4577660858631134,0.5150511264801025,0.04271862283349037
12,0,9,0.4539446234703064,0.4600318372249603,0.015664799138903618
12,0,10,0.4684619605541229,0.4855048954486847,0.03105991519987583
12,0,11,0.470012366771698,0.5103955864906311,0.03395134210586548
12,0,12,0.4659523069858551,0.5289891958236694,0.031414397060871124
12,0,13,0.466050922870636,0.4696590304374695,0.008054341189563274
12,0,14,0.47901058197021484,0.498033732175827,0.025783516466617584
12,0,15,0.47906216979026794,0.5208408236503601,0.027690701186656952
12,0,16,0.4754790961742401,0.5387486815452576,0.02313634566962719
12,0,17,0.4773251712322235,0.48505350947380066,0.0011838178616017103
12,0,18,0.49131226539611816,0.5092545747756958,0.015256059356033802
12,0,19,0.49247515201568604,0.5256604552268982,0.018129713833332062
12,0,20,0.491582989692688,0.5390743017196655,0.016621895134449005
12,1,0,0.5779166221618652,0.6819230914115906,-8.823151653736261e-10
12,1,1,0.5890061259269714,0.6382164359092712,0.007404046598821878
12,1,2,0.592194676399231,0.5921608805656433,0.010322704911231995
12,1,3,0.594509482383728,0.5535624623298645,0.0118464520201087
12,1,4,0.6030136346817017,0.5255869626998901,0.014499594457447529
12,1,5,0.5597493052482605,0.5681540966033936,0.01309937983751297
12,1,6,0.5468190312385559,0.568832278251648,0.024620112031698227
12,1,7,0.550788164138794,0.584971010684967,0.03249038755893707
12,1,8,0.555242657661438,0.5958346128463745,0.036132797598838806
12,1,9,0.5451372265815735,0.5829511284828186,0.00996526051312685
12,1,10,0.5354568958282471,0.5786073803901672,0.02253127098083496
12,1,11,0.5396938920021057,0.5940810441970825,0.02790306881070137
12,1,12,0.5456832647323608,0.6070610880851746,0.029597844928503036
12,1,13,0.5341726541519165,0.6026598811149597,0.00805796217173338
12,1,14,0.5252230763435364,0.5927541255950928,0.020118873566389084
12,1,15,0.5297784805297852,0.6053848266601562,0.023748263716697693
12,1,16,0.5364730358123779,0.6163349747657776,0.023726968094706535
12,1,17,0.5265534520149231,0.6247871518135071,0.0064267851412296295
12,1,18,0.5185992121696472,0.6123902201652527,0.01609709858894348
12,1,19,0.5233908295631409,0.6211584210395813,0.020514702424407005
12,1,20,0.5290034413337708,0.6305922269821167,0.02222267910838127
13,0,0,0.4326023459434509,0.5657022595405579,-1.1560929991105695e-09
13,0,1,0.41818714141845703,0.5373585224151611,0.009413282386958599
13,0,2,0.4136461317539215,0.5097123384475708,0.014133401215076447
13,0,3,0.40976619720458984,0.4909154772758484,0.01664097234606743
13,0,4,0.4010148346424103,0.4821365177631378,0.01881472021341324
13,0,5,0.43959346413612366,0.4635157883167267,0.015113946981728077
13,0,6,0.4499834477901459,0.47744020819664,0.023651309311389923
13,0,7,0.4507683217525482,0.4976714849472046,0.02607208490371704
13,0,8,0.44681695103645325,0.5107678771018982,0.025842372328042984
13,0,9,0.452495276927948,0.4651259481906891,0.010053884238004684
13,0,10,0.463397353887558,0.4832879304885864,0.021580161526799202
13,0,11,0.463774174451828,0.5050143599510193,0.022695569321513176
13,0,12,0.4602777063846588,0.5208407044410706,0.019476037472486496
13,0,13,0.4644034206867218,0.47676074504852295,0.0058793299831449986
13,0,14,0.4750620424747467,0.4965800642967224,0.01776355504989624
13,0,15,0.47620904445648193,0.5170783996582031,0.01716412603855133
13,0,16,0.47424551844596863,0.5335347056388855,0.01232053991407156
13,0,17,0.47494271397590637,0.4927830994129181,0.0014937901869416237
13,0,18,0.4859007000923157,0.5134457349777222,0.01058160699903965
13,0,19,0.48770102858543396,0.5285006761550903,0.011190105229616165
13,0,20,0.48801249265670776,0.5390965938568115,0.008892932906746864
13,1,0,0.5815570950508118,0.6784766912460327,-6.53992360266642e-10
13,1,1,0.5909190773963928,0.6334580183029175,0.008551420643925667
13,1,2,0.5933127999305725,0.5874613523483276,0.01166030578315258
13,1,3,0.5950628519058228,0.5492989420890808,0.013098128139972687
13,1,4,0.6025959253311157,0.5201939344406128,0.01554070319980383
13,1,5,0.5621275305747986,0.5672518610954285,0.01344907097518444
13,1,6,0.5481493473052979,0.5671808123588562,0.02463803067803383
13,1,7,0.551578938961029,0.5835026502609253,0.03224987909197807
13,1,8,0.5560322999954224,0.5940892100334167,0.03563544154167175
13,1,9,0.5479400753974915,0.5821557641029358,0.009441965259611607
13,1,10,0.5371737480163574,0.5789417028427124,0.021637028083205223
13,1,11,0.5412096381187439,0.5940229892730713,0.026831401512026787
13,1,12,0.5476523041725159,0.606431782245636,0.028246773406863213
13,1,13,0.5370163917541504,0.6022480726242065,0.006739787291735411
13,1,14,0.5270553231239319,0.593684732913971,0.018671907484531403
13,1,15,0.531690776348114,0.6062250733375549,0.02259129099547863
13,1,16,0.5391698479652405,0.6170753836631775,0.022549718618392944
13,1,17,0.5290958881378174,0.6248683333396912,0.004376210272312164
13,1,18,0.519784152507782,0.6138457655906677,0.013677981682121754
13,1,19,0.5248982310295105,0.6221088767051697,0.018172960728406906
13,1,20,0.5314096808433533,0.6307752132415771,0.01986759714782238
14,0,0,0.4148956835269928,0.5757594108581543,1.543373900902978e-10
14,0,1,0.4002786874771118,0.545585036277771,0.007494400255382061
14,0,2,0.3958999216556549,0.5156015157699585,0.010756848379969597
14,0,3,0.39051052927970886,0.49710613489151,0.01193379145115614
14,0,4,0.3803558647632599,0.48740383982658386,0.012926042079925537
14,0,5,0.4165579080581665,0.4652278423309326,0.012747653760015965
14,0,6,0.42850396037101746,0.4748798906803131,0.01959206908941269
14,0,7,0.4311183989048004,0.4933888018131256,0.020954551175236702
14,0,8,0.43009141087532043,0.5061043500900269,0.020207617431879044
14,0,9,0.4297492206096649,0.46698346734046936,0.00805141031742096
14,0,10,0.44237709045410156,0.4800005853176117,0.017970718443393707
14,0,11,0.4452236294746399,0.49526023864746094,0.018115120008587837
14,0,12,0.4439696669578552,0.5080646276473999,0.014398304745554924
14,0,13,0.4417175054550171,0.4787988066673279,0.00395544245839119
14,0,14,0.4563821852207184,0.4867129325866699,0.014614815823733807
14,0,15,0.4608105421066284,0.5009840130805969,0.013840286992490292
14,0,16,0.4618546664714813,0.5152854323387146,0.009000474587082863
14,0,17,0.4519987106323242,0.49575477838516235,-0.00043319593532942235
14,0,18,0.46853846311569214,0.5033805966377258,0.006942070089280605
14,0,19,0.4758761525154114,0.5118259787559509,0.007316242903470993
14,0,20,0.48111891746520996,0.5200787782669067,0.005014202557504177
14,1,0,0.5803365707397461,0.6768467426300049,-1.4548421356508356e-09
14,1,1,0.5892515778541565,0.6318773627281189,0.007308709900826216
14,1,2,0.5906510949134827,0.5836396217346191,0.009629568085074425
14,1,3,0.5920032262802124,0.5437630414962769,0.010559044778347015
14,1,4,0.6006491184234619,0.5158620476722717,0.01269968505948782
14,1,5,0.5625123381614685,0.5625600218772888,0.009577794000506401
14,1,6,0.5448337197303772,0.5586150288581848,0.020339759066700935
14,1,7,0.5479502081871033,0.5763518214225769,0.029113147407770157
14,1,8,0.5531858205795288,0.5889080166816711,0.03342263400554657
14,1,9,0.5479199886322021,0.5786904096603394,0.005700757261365652
14,1,10,0.5322186946868896,0.5681787729263306,0.016303319483995438
14,1,11,0.5361713171005249,0.5843291282653809,0.022376785054802895
14,1,12,0.5436642169952393,0.5981823801994324,0.02514328435063362
14,1,13,0.5360971689224243,0.5989912152290344,0.003167199669405818
14,1,14,0.5220990180969238,0.5851252675056458,0.013611804693937302
14,1,15,0.5263838171958923,0.5992584824562073,0.018147284165024757
14,1,16,0.5341817140579224,0.6110488176345825,0.019277852028608322
14,1,17,0.5273847579956055,0.6218621730804443,0.0010194670176133513
14,1,18,0.5144376754760742,0.6052504181861877,0.009321282617747784
14,1,19,0.5187423229217529,0.6142978072166443,0.014006094075739384
14,1,20,0.5252549648284912,0.6240277290344238,0.01626354642212391
15,0,0,0.40273717045783997,0.5795634984970093,-8.69315064377929e-10
15,0,1,0.3863723874092102,0.5484229326248169,0.009906223975121975
15,0,2,0.38033032417297363,0.5154567360877991,0.013983629643917084
15,0,3,0.37439364194869995,0.4958016872406006,0.015113492496311665
15,0,4,0.3643959164619446,0.4882098138332367,0.015925368294119835
15,0,5,0.3985084891319275,0.467397540807724,0.015370204113423824
15,0,6,0.4127712547779083,0.4701218605041504,0.021898046135902405
15,0,7,0.4169924557209015,0.48751863837242126,0.022730642929673195
15,0,8,0.41705000400543213,0.5000107288360596,0.021507468074560165
15,0,9,0.41140469908714294,0.46771949529647827,0.008848561905324459
15,0,10,0.42642277479171753,0.47473958134651184,0.01860666275024414
15,0,11,0.43204033374786377,0.49098634719848633,0.01770007237792015
15,0,12,0.4331611394882202,0.5043070316314697,0.013174057006835938
15,0,13,0.4241150915622711,0.4771113395690918,0.00297731114551425
15,0,14,0.44057497382164,0.4801226258277893,0.013320168480277061
15,0,15,0.448201447725296,0.49393126368522644,0.011541655287146568
15,0,16,0.45165061950683594,0.5070855617523193,0.006001915317028761
15,0,17,0.4356079697608948,0.49152860045433044,-0.0029996028169989586
15,0,18,0.45297971367836,0.4914919137954712,0.004134883172810078
15,0,19,0.46206822991371155,0.49812638759613037,0.004182967357337475
15,0,20,0.4688243865966797,0.5046350359916687,0.001562230521813035
15,1,0,0.579733669757843,0.6739938855171204,-1.0787755133634391e-09
15,1,1,0.5896493792533875,0.6285335421562195,0.007310736458748579
15,1,2,0.5909985303878784,0.5799746513366699,0.009541045874357224
15,1,3,0.591852605342865,0.5403756499290466,0.010473184287548065
15,1,4,0.599992036819458,0.5127518177032471,0.0126834437251091
15,1,5,0.5620720982551575,0.5616099238395691,0.008109175600111485
15,1,6,0.540336549282074,0.5507490038871765,0.018391896039247513
15,1,7,0.5422845482826233,0.567176342010498,0.0280318520963192
15,1,8,0.5472900867462158,0.5806661248207092,0.03322934731841087
15,1,9,0.5476288199424744,0.5780542492866516,0.004358472302556038
15,1,10,0.5287492275238037,0.5614530444145203,0.014206022955477238
15,1,11,0.5327470898628235,0.577923059463501,0.02166569232940674
15,1,12,0.5404841899871826,0.593942403793335,0.02597883716225624
15,1,13,0.5359068512916565,0.598829984664917,0.001922894618473947
15,1,14,0.5194422006607056,0.5789933204650879,0.011298932135105133
15,1,15,0.5234640836715698,0.5931832194328308,0.01700042374432087
15,1,16,0.5311276912689209,0.6066790819168091,0.01953703537583351
15,1,17,0.5270764827728271,0.6220009326934814,-0.0001084638133761473
15,1,18,0.5128647685050964,0.6008742451667786,0.007334436289966106
15,1,19,0.5169287323951721,0.608940839767456,0.012423999607563019
15,1,20,0.5232731103897095,0.6190270185470581,0.015431427396833897
