frame,landmark_index,x,y,z
2,3,0.6247634887695312,0.3279576599597931,-0.5778127312660217
2,4,0.5545997619628906,0.3283051550388336,-0.573154628276825
2,5,0.5417907238006592,0.32991182804107666,-0.573998212814331
2,6,0.5290313363075256,0.33192741870880127,-0.5746190547943115
2,7,0.6423249244689941,0.34533655643463135,-0.3481670022010803
2,8,0.5128256678581238,0.35005658864974976,-0.3255855441093445
2,9,0.6066484451293945,0.3956129848957062,-0.5147290825843811
2,10,0.5512260794639587,0.39424756169319153,-0.5133541822433472
2,11,0.7369434833526611,0.549380898475647,-0.21716296672821045
2,12,0.4259495139122009,0.5359446406364441,-0.12971925735473633
2,13,0.8003902435302734,0.8295629024505615,-0.31848904490470886
2,14,0.3417016565799713,0.8068316578865051,-0.3140382170677185
2,15,0.6509087681770325,0.7457157969474792,-0.6468022465705872
2,16,0.4010263681411743,0.7086089849472046,-0.8206747770309448
2,23,0.6592556238174438,0.9654330611228943,-0.01466874498873949
2,24,0.4475610554218292,0.9550506472587585,0.014163819141685963
3,0,0.5780715942382812,0.36006441712379456,-0.6096185445785522
3,1,0.5972509980201721,0.32561853528022766,-0.5768837928771973
3,2,0.6122369766235352,0.3268836736679077,-0.5776921510696411
3,3,0.6246399283409119,0.32731473445892334,-0.5778086185455322
3,4,0.5545874834060669,0.3275827467441559,-0.5732390284538269
3,5,0.541416347026825,0.3294512927532196,-0.5740841031074524
3,6,0.5289676785469055,0.3315523862838745,-0.574704110622406
3,7,0.6421937942504883,0.3449508845806122,-0.3492931127548218
3,8,0.5125836730003357,0.35005202889442444,-0.32715028524398804
3,9,0.6070677638053894,0.3948475420475006,-0.5148579478263855
3,10,0.5512545704841614,0.39366674423217773,-0.5135616660118103
3,11,0.7369215488433838,0.5488202571868896,-0.2185896337032318
3,12,0.42624446749687195,0.53475421667099,-0.1314549595117569
3,13,0.7985641956329346,0.8282464742660522,-0.31215929985046387
3,14,0.3418846130371094,0.8063598275184631,-0.3145076632499695
3,15,0.6509096026420593,0.7437916398048401,-0.6340984106063843
3,16,0.4018775224685669,0.708646833896637,-0.8202946782112122
3,23,0.6576483845710754,0.9644770622253418,-0.014971804805099964
3,24,0.44759902358055115,0.9545398950576782,0.014465168118476868
4,0,0.5781341195106506,0.36001211404800415,-0.6099996566772461
4,1,0.5971471667289734,0.3252338469028473,-0.577375054359436
4,2,0.6122403144836426,0.3265438377857208,-0.5781850218772888
4,3,0.6246305704116821,0.327036589384079,-0.5783053636550903
4,4,0.5545980930328369,0.3270549476146698,-0.5735700130462646
4,5,0.5413001775741577,0.32903167605400085,-0.5744158029556274
4,6,0.5289520025253296,0.33117789030075073,-0.5750330090522766
4,7,0.6421898603439331,0.3449302017688751,-0.3497268557548523
4,8,0.5123727917671204,0.35001659393310547,-0.3267838954925537
4,9,0.6073428392410278,0.3944668173789978,-0.5153499841690063
4,10,0.551256537437439,0.3933107554912567,-0.5138741135597229
4,11,0.7369133234024048,0.5485579371452332,-0.21937093138694763
4,12,0.42640915513038635,0.5339711308479309,-0.13006040453910828
4,13,0.7972438931465149,0.8275923728942871,-0.3076305687427521
4,14,0.3419416844844818,0.8060969710350037,-0.31235483288764954
4,15,0.6509627103805542,0.7427158951759338,-0.6278756260871887
4,16,0.40238717198371887,0.7086226940155029,-0.8182209134101868
4,23,0.6568187475204468,0.9639071226119995,-0.01529622357338667
4,24,0.44767698645591736,0.9541723132133484,0.014785579405725002
5,0,0.5782144665718079,0.3599355220794678,-0.6132624745368958
5,1,0.5970708727836609,0.3249483108520508,-0.580574631690979
5,2,0.6122449636459351,0.32629910111427307,-0.5813913345336914
5,3,0.6246196031570435,0.3268311023712158,-0.5815151929855347
5,4,0.5546128749847412,0.3266538083553314,-0.5765995979309082
5,5,0.5412236452102661,0.3287106156349182,-0.577446699142456
5,6,0.5289416909217834,0.33089935779571533,-0.5780643820762634
5,7,0.6421830654144287,0.344914048910141,-0.35136324167251587
5,8,0.5122318267822266,0.3499913513660431,-0.32778415083885193
5,9,0.6075589656829834,0.3940907418727875,-0.5182507038116455
5,10,0.5512611269950867,0.3929847478866577,-0.5165690183639526
5,11,0.7369068264961243,0.5484308004379272,-0.2198154628276825
5,12,0.42657244205474854,0.5334607362747192,-0.12899000942707062
5,13,0.7964339256286621,0.8269432783126831,-0.3049735426902771
5,14,0.34205082058906555,0.8058428168296814,-0.31095534563064575
5,15,0.651064395904541,0.7422755360603333,-0.6293745040893555
5,16,0.40259647369384766,0.7086106538772583,-0.8180369734764099
5,23,0.6563760042190552,0.9635809659957886,-0.015746522694826126
5,24,0.4478563964366913,0.9539570212364197,0.015230132266879082
6,0,0.5782701969146729,0.35985586047172546,-0.6121402978897095
6,1,0.5969876050949097,0.3247213363647461,-0.5788492560386658
6,2,0.6122456192970276,0.32610198855400085,-0.5796610116958618
6,3,0.6246070265769958,0.326661080121994,-0.5797821879386902
6,4,0.554633378982544,0.3262903690338135,-0.5749499201774597
6,5,0.5411971807479858,0.32833993434906006,-0.57579505443573
6,6,0.528937041759491,0.3305307626724243,-0.5764098167419434
6,7,0.6421821713447571,0.3449074625968933,-0.3474995791912079
6,8,0.5121100544929504,0.34990987181663513,-0.3244224786758423
6,9,0.6077098250389099,0.39377182722091675,-0.5165849924087524
6,10,0.5512679219245911,0.3925810158252716,-0.5150167346000671
6,11,0.7368992567062378,0.5483618974685669,-0.21657605469226837
6,12,0.42661628127098083,0.5327844619750977,-0.12592342495918274
6,13,0.7957208752632141,0.8266863226890564,-0.3013559579849243
6,14,0.3421195149421692,0.8055647015571594,-0.3096528649330139
6,15,0.6510792970657349,0.7419614791870117,-0.6326971650123596
6,16,0.4030614197254181,0.7084004282951355,-0.817924439907074
6,23,0.6556140184402466,0.9634168744087219,-0.015839286148548126
6,24,0.44784295558929443,0.9537412524223328,0.015321395359933376
7,0,0.5783381462097168,0.35974404215812683,-0.6118158102035522
7,1,0.596940815448761,0.32452192902565,-0.5781453251838684
7,2,0.6122531294822693,0.3259299397468567,-0.5789569616317749
7,3,0.6246002912521362,0.326506108045578,-0.5790778398513794
7,4,0.5546635985374451,0.32597965002059937,-0.5742065906524658
7,5,0.5411884188652039,0.32801344990730286,-0.5750513076782227
7,6,0.5289342999458313,0.330207884311676,-0.5756650567054749
7,7,0.6421793699264526,0.3448907434940338,-0.3453354835510254
7,8,0.5120376348495483,0.34981662034988403,-0.3222227096557617
7,9,0.6078576445579529,0.3934590518474579,-0.5158028602600098
7,10,0.5512810945510864,0.39217329025268555,-0.5141990780830383
7,11,0.7368952631950378,0.5483139753341675,-0.21452774107456207
7,12,0.4266536831855774,0.5323126912117004,-0.1239028051495552
7,13,0.7953627705574036,0.8264449238777161,-0.29971760511398315
7,14,0.34215590357780457,0.8053659200668335,-0.3081516623497009
7,15,0.651114284992218,0.7418450117111206,-0.6379280686378479
7,16,0.4033055007457733,0.7082613110542297,-0.817835807800293
7,23,0.655070424079895,0.9633442759513855,-0.016217410564422607
7,24,0.447832316160202,0.9535958766937256,0.015696590766310692
8,0,0.5783653855323792,0.35956788063049316,-0.6112166047096252
8,1,0.5968644618988037,0.32433193922042847,-0.5774364471435547
8,2,0.6122528314590454,0.3257606029510498,-0.5782418847084045
8,3,0.6245863437652588,0.32635459303855896,-0.578360378742218
8,4,0.5546755790710449,0.32571518421173096,-0.5737015604972839
8,5,0.5411733388900757,0.3277450203895569,-0.5745440125465393
8,6,0.5289307236671448,0.32993796467781067,-0.575157105922699
8,7,0.6421747803688049,0.3448794484138489,-0.3443712294101715
8,8,0.5118997693061829,0.34975704550743103,-0.3186495900154114
8,9,0.6079291701316833,0.3931760787963867,-0.5152724385261536
8,10,0.551283597946167,0.3917757570743561,-0.5139867067337036
8,11,0.736897885799408,0.548248827457428,-0.2109007090330124
8,12,0.4266844093799591,0.5320706367492676,-0.11612249165773392
8,13,0.7954203486442566,0.8260124921798706,-0.2934540808200836
8,14,0.34218770265579224,0.8052186965942383,-0.29656603932380676
8,15,0.6513741612434387,0.7419034242630005,-0.6396383047103882
8,16,0.4038347899913788,0.7081122398376465,-0.8158801794052124
8,23,0.6549251675605774,0.9633370041847229,-0.016491109505295753
8,24,0.44785135984420776,0.9535080790519714,0.01596728526055813
9,0,0.5783874988555908,0.35944023728370667,-0.6119869351387024
9,1,0.5967971086502075,0.32420527935028076,-0.5774455070495605
9,2,0.6122521758079529,0.3256533443927765,-0.5782532095909119
9,3,0.6245692372322083,0.3262605369091034,-0.5783710479736328
9,4,0.5546830296516418,0.32551148533821106,-0.5734913349151611
9,5,0.5411552786827087,0.3275230824947357,-0.5743332505226135
9,6,0.5289270877838135,0.32970142364501953,-0.574944019317627
9,7,0.6421625018119812,0.3448774814605713,-0.3431532084941864
9,8,0.5117595791816711,0.3496919274330139,-0.3184262812137604
9,9,0.6079729795455933,0.39298298954963684,-0.5149874687194824
9,10,0.5512825846672058,0.3915085792541504,-0.5134917497634888
9,11,0.7369012832641602,0.5482004284858704,-0.21007469296455383
9,12,0.4267067313194275,0.5319005846977234,-0.11270147562026978
9,13,0.7957938313484192,0.8258118033409119,-0.2930775582790375
9,14,0.3422163128852844,0.805124819278717,-0.29265883564949036
9,15,0.651558518409729,0.7419523000717163,-0.6434643268585205
9,16,0.40420371294021606,0.7079896926879883,-0.8160257339477539
9,23,0.6548595428466797,0.963335394859314,-0.016689417883753777
9,24,0.44788873195648193,0.9534615278244019,0.016163591295480728
10,0,0.5785207748413086,0.3593463599681854,-0.6123191118240356
10,1,0.5967930555343628,0.32415202260017395,-0.5770761370658875
10,2,0.6123028993606567,0.32560890913009644,-0.5778822302818298
10,3,0.6245724558830261,0.32621634006500244,-0.5779982805252075
10,4,0.5548056960105896,0.32531124353408813,-0.573040783405304
10,5,0.541221022605896,0.327212929725647,-0.5738821029663086
10,6,0.5289614796638489,0.3293363153934479,-0.5744911432266235
10,7,0.6421473622322083,0.3448856770992279,-0.33972102403640747
10,8,0.5116418600082397,0.3496166169643402,-0.31339165568351746
10,9,0.6080615520477295,0.39286214113235474,-0.5145047903060913
10,10,0.5512930154800415,0.3912810981273651,-0.512988805770874
10,11,0.7368602156639099,0.548127293586731,-0.20333047211170197
10,12,0.4267122745513916,0.5318143963813782,-0.10197680443525314
10,13,0.7979011535644531,0.8258556723594666,-0.29023340344429016
10,14,0.3422242999076843,0.8050966262817383,-0.28190726041793823
10,15,0.6515640616416931,0.7419638633728027,-0.6458197236061096
10,16,0.40500956773757935,0.7077975273132324,-0.8151332139968872
10,23,0.6548722386360168,0.9633143544197083,-0.01689055748283863
10,24,0.4482238292694092,0.9533146619796753,0.01636255532503128
11,0,0.57867431640625,0.35925838351249695,-0.6129888296127319
11,1,0.5967893004417419,0.32410335540771484,-0.5769978761672974
11,2,0.6123598217964172,0.32556816935539246,-0.5778031349182129
11,3,0.6245791912078857,0.32617342472076416,-0.5779171586036682
11,4,0.5549408197402954,0.32515159249305725,-0.5728687047958374
11,5,0.5413107872009277,0.3269747793674469,-0.5737088918685913
11,6,0.5290095210075378,0.32906535267829895,-0.57431560754776
11,7,0.6421359777450562,0.3448857069015503,-0.3370365798473358
11,8,0.5115761756896973,0.34955137968063354,-0.31018176674842834
11,9,0.608162522315979,0.39273789525032043,-0.5142239332199097
11,10,0.55133455991745,0.3910871148109436,-0.512637197971344
11,11,0.7368303537368774,0.5480726957321167,-0.19884172081947327
11,12,0.4267181158065796,0.5317290425300598,-0.09683860093355179
11,13,0.7995098829269409,0.8258852362632751,-0.28932157158851624
11,14,0.3422316908836365,0.805074155330658,-0.27822673320770264
11,15,0.6516168117523193,0.7419886589050293,-0.6461342573165894
11,16,0.405669242143631,0.7076408863067627,-0.8151578307151794
11,23,0.6548896431922913,0.9633037447929382,-0.017009980976581573
11,24,0.4484385550022125,0.9532265067100525,0.01648026704788208
12,0,0.5786929130554199,0.35924386978149414,-0.5995412468910217
12,1,0.5967797040939331,0.32409560680389404,-0.5618876218795776
12,2,0.6123830676078796,0.3255595266819,-0.5626782774925232
12,3,0.624581515789032,0.3261678218841553,-0.5627822279930115
12,4,0.5549249053001404,0.32514193654060364,-0.5575236082077026
12,5,0.5411421656608582,0.3269632160663605,-0.5583617687225342
12,6,0.5289468169212341,0.3290526866912842,-0.5589539408683777
12,7,0.6419662237167358,0.34487003087997437,-0.3155611753463745
12,8,0.5113555788993835,0.34954848885536194,-0.2899453639984131
12,9,0.6081718802452087,0.3927399814128876,-0.4987868666648865
12,10,0.5512630343437195,0.39115405082702637,-0.4971310794353485
12,11,0.7368268370628357,0.5478712916374207,-0.18288543820381165
12,12,0.42672139406204224,0.5316590070724487,-0.08017688244581223
12,13,0.7997435331344604,0.825839638710022,-0.2834981381893158
12,14,0.3421443700790405,0.8050586581230164,-0.26382437348365784
12,15,0.6513734459877014,0.7407195568084717,-0.6465206146240234
12,16,0.40772998332977295,0.7076339721679688,-0.8002018332481384
12,23,0.6549043655395508,0.9628830552101135,-0.01695292256772518
12,24,0.4485211670398712,0.9523870348930359,0.016425924375653267
13,0,0.5787322521209717,0.35912346839904785,-0.5965255498886108
13,1,0.5968157649040222,0.32402583956718445,-0.5591058135032654
13,2,0.6125611066818237,0.3255320191383362,-0.5598869919776917
13,3,0.6246643662452698,0.32615840435028076,-0.5599913597106934
13,4,0.5549246072769165,0.32494768500328064,-0.5542927980422974
13,5,0.5410631895065308,0.3267586827278137,-0.5551362037658691
13,6,0.5289120078086853,0.3288499712944031,-0.5557301044464111
13,7,0.6418769359588623,0.34486857056617737,-0.31366056203842163
13,8,0.5111213326454163,0.3494047224521637,-0.28649961948394775
13,9,0.6081823110580444,0.3927159309387207,-0.4960040748119354
13,10,0.5511565208435059,0.3910698890686035,-0.4936678409576416
13,11,0.7369260191917419,0.54776930809021,-0.18269017338752747
13,12,0.42670267820358276,0.5307867527008057,-0.07772071659564972
13,13,0.7997307181358337,0.8259967565536499,-0.2835523188114166
13,14,0.3388110101222992,0.8044063448905945,-0.2563447654247284
13,15,0.6512755155563354,0.7397327423095703,-0.645266056060791
13,16,0.40812593698501587,0.7075071930885315,-0.7873058915138245
13,23,0.6549305319786072,0.9618397355079651,-0.017163414508104324
13,24,0.44845524430274963,0.9512366056442261,0.016641395166516304
14,0,0.5787451863288879,0.35904186964035034,-0.5840044617652893
14,1,0.5968155860900879,0.3239627778530121,-0.5475315451622009
14,2,0.6126201152801514,0.32551148533821106,-0.5483039021492004
14,3,0.6246805787086487,0.3261534571647644,-0.5484099984169006
14,4,0.5549088716506958,0.32477867603302,-0.5421239733695984
14,5,0.5409352779388428,0.3265870213508606,-0.5429724454879761
14,6,0.5288553237915039,0.3286669850349426,-0.5435678958892822
14,7,0.6417400240898132,0.3448775112628937,-0.30701127648353577
14,8,0.510863184928894,0.34925946593284607,-0.2776545286178589
14,9,0.6081604957580566,0.3927099406719208,-0.4854169487953186
14,10,0.550964891910553,0.3910166919231415,-0.48219701647758484
14,11,0.7369912266731262,0.5477523803710938,-0.17988432943820953
14,12,0.42668449878692627,0.5302386283874512,-0.07312571257352829
14,13,0.7997428774833679,0.8265795111656189,-0.2795323431491852
14,14,0.3369761109352112,0.8041003942489624,-0.25044357776641846
14,15,0.6512269377708435,0.7391210794448853,-0.6311501264572144
14,16,0.4085352122783661,0.7074795365333557,-0.7731015086174011
14,23,0.6549410223960876,0.9611169099807739,-0.017565108835697174
14,24,0.44838666915893555,0.9502308964729309,0.017048629000782967
15,0,0.5787544250488281,0.358630508184433,-0.6180037260055542
15,1,0.5966464281082153,0.32368946075439453,-0.5760167837142944
15,2,0.6125277280807495,0.3252052366733551,-0.5768027305603027
15,3,0.6246344447135925,0.32585835456848145,-0.5768634676933289
15,4,0.5549063682556152,0.32457491755485535,-0.5702072381973267
15,5,0.5409131050109863,0.32643577456474304,-0.5710096955299377
15,6,0.5288352966308594,0.32856428623199463,-0.571610152721405
15,7,0.6417309045791626,0.34479448199272156,-0.31776851415634155
15,8,0.5107925534248352,0.3492504358291626,-0.2856738865375519
15,9,0.6081626415252686,0.3924333453178406,-0.5135598182678223
15,10,0.5509592890739441,0.3910091817378998,-0.5098985433578491
15,11,0.7379972338676453,0.5477774739265442,-0.18757764995098114
15,12,0.4294924736022949,0.5299595594406128,-0.0755157470703125
15,13,0.801319420337677,0.8272663950920105,-0.2987779974937439
15,14,0.3378490209579468,0.8024224042892456,-0.257725328207016
15,15,0.6529477834701538,0.7404863238334656,-0.6829545497894287
15,16,0.38713371753692627,0.7090921401977539,-0.8229943513870239
15,23,0.6564669609069824,0.9608312249183655,-0.01671418361365795
15,24,0.4512515068054199,0.9467571973800659,0.016220644116401672
16,0,0.5788806080818176,0.35836657881736755,-0.6306995153427124
16,1,0.5966368317604065,0.32344913482666016,-0.5872860550880432
16,2,0.6125324368476868,0.32498612999916077,-0.5880759358406067
16,3,0.6246398091316223,0.32564979791641235,-0.5881224274635315
16,4,0.554927408695221,0.3243662118911743,-0.581927478313446
16,5,0.5409113764762878,0.32628050446510315,-0.5827174186706543
16,6,0.5288341641426086,0.32845479249954224,-0.5833202004432678
16,7,0.6417228579521179,0.3447456657886505,-0.3223310708999634
16,8,0.5107758641242981,0.34923213720321655,-0.2913338541984558
16,9,0.6082152128219604,0.3922983705997467,-0.5243794918060303
16,10,0.5509802103042603,0.3910055458545685,-0.5213919878005981
16,11,0.7391220927238464,0.5478596091270447,-0.1906290501356125
16,12,0.43125686049461365,0.5296412110328674,-0.07773280143737793
16,13,0.8024149537086487,0.8280851244926453,-0.3153822422027588
16,14,0.3381602168083191,0.8012962937355042,-0.26691678166389465
16,15,0.6539736986160278,0.7412832379341125,-0.7242918014526367
16,16,0.3797130286693573,0.7098743915557861,-0.8487743139266968
16,23,0.6577112674713135,0.9605981707572937,-0.015720337629318237
16,24,0.4536789059638977,0.944735050201416,0.015253455378115177
17,0,0.5789753794670105,0.35755062103271484,-0.5627508163452148
17,1,0.596784234046936,0.3229236602783203,-0.5218876600265503
17,2,0.6127785444259644,0.324447363615036,-0.522612452507019
17,3,0.6248025894165039,0.32507890462875366,-0.5226411819458008
17,4,0.5558985471725464,0.3240452706813812,-0.5149262547492981
17,5,0.5421725511550903,0.32604333758354187,-0.5157596468925476
17,6,0.5294108986854553,0.3283662796020508,-0.5163204669952393
17,7,0.6438484191894531,0.34456905722618103,-0.2791576683521271
17,8,0.5113540887832642,0.3492967486381531,-0.24430954456329346
17,9,0.6085713505744934,0.39191269874572754,-0.46589896082878113
17,10,0.5510966181755066,0.3907338082790375,-0.46134716272354126
17,11,0.74372798204422,0.5488934516906738,-0.16941453516483307
17,12,0.432799756526947,0.5283575654029846,-0.055073291063308716
17,13,0.8023592233657837,0.8280330896377563,-0.29510265588760376
17,14,0.3494511842727661,0.7878237962722778,-0.23793314397335052
17,15,0.6559847593307495,0.742773175239563,-0.681260347366333
17,16,0.3654205799102783,0.7099443674087524,-0.8044141530990601
17,23,0.656346321105957,0.9565709829330444,-0.008843832649290562
17,24,0.45245420932769775,0.9230405688285828,0.008382896892726421
18,0,0.583113431930542,0.3572019040584564,-0.5202226042747498
18,1,0.6015182733535767,0.3227395713329315,-0.48503392934799194
18,2,0.6169093251228333,0.3242698013782501,-0.4857539236545563
18,3,0.6286941766738892,0.32493260502815247,-0.485857218503952
18,4,0.5607426762580872,0.3236776888370514,-0.4830063283443451
18,5,0.5482019186019897,0.32575926184654236,-0.48388591408729553
18,6,0.5341565608978271,0.32814568281173706,-0.4844437837600708
18,7,0.6479318141937256,0.3443654775619507,-0.26303166151046753
18,8,0.5140892267227173,0.34891411662101746,-0.24790184199810028
18,9,0.6126424670219421,0.3917149603366852,-0.42997005581855774
18,10,0.5557553172111511,0.3899660110473633,-0.43236789107322693
18,11,0.7475672364234924,0.5507146716117859,-0.16624994575977325
18,12,0.4327412247657776,0.5283452272415161,-0.059265654534101486
18,13,0.8048387169837952,0.8308410048484802,-0.27079442143440247
18,14,0.3510443866252899,0.7884914875030518,-0.1938571333885193
18,15,0.6590389013290405,0.7448828816413879,-0.60687255859375
18,16,0.32236701250076294,0.7153035998344421,-0.6544130444526672
18,23,0.6554136276245117,0.9562397599220276,-4.5146689444663934e-06
18,24,0.4480164349079132,0.9253246784210205,-0.00038569042226299644
19,0,0.5847995281219482,0.3569035828113556,-0.5418242812156677
19,1,0.6033474802970886,0.32251307368278503,-0.5056342482566833
19,2,0.6188485622406006,0.3241605758666992,-0.5063716173171997
19,3,0.6302536725997925,0.3248739242553711,-0.506469190120697
19,4,0.5628762245178223,0.32339099049568176,-0.502543568611145
19,5,0.5501236915588379,0.3255602717399597,-0.5034087300300598
19,6,0.5357574224472046,0.3280165493488312,-0.5039742588996887
19,7,0.649858295917511,0.34437280893325806,-0.27503544092178345
19,8,0.5154885649681091,0.3488669693470001,-0.2554143965244293
19,9,0.6140815019607544,0.3916333019733429,-0.4479530453681946
19,10,0.5569239258766174,0.38981178402900696,-0.44873592257499695
19,11,0.7495384216308594,0.5518395304679871,-0.16873964667320251
19,12,0.43268999457359314,0.5282933712005615,-0.06288392096757889
19,13,0.8063819408416748,0.8334067463874817,-0.2868264615535736
19,14,0.351127952337265,0.7888057231903076,-0.20263373851776123
19,15,0.6606956124305725,0.7461909055709839,-0.646891176700592
19,16,0.3145354092121124,0.7180691361427307,-0.6897492408752441
19,23,0.6541467905044556,0.9559857845306396,0.003142035100609064
19,24,0.4448947310447693,0.9264198541641235,-0.00352555513381958
20,0,0.5900567770004272,0.356631338596344,-0.5373086929321289
20,1,0.610014796257019,0.3223118484020233,-0.5006881356239319
20,2,0.6236640810966492,0.3237851858139038,-0.5014178156852722
20,3,0.6358593106269836,0.3246409595012665,-0.5015035271644592
20,4,0.5684736371040344,0.32321158051490784,-0.5013785362243652
20,5,0.55619877576828,0.3254987299442291,-0.5022380948066711
20,6,0.541452944278717,0.32800158858299255,-0.502792239189148
20,7,0.6559434533119202,0.3441390097141266,-0.27283814549446106
20,8,0.5199137926101685,0.34886491298675537,-0.256608247756958
20,9,0.6194847226142883,0.39137423038482666,-0.4447838366031647
20,10,0.5628299117088318,0.38957539200782776,-0.45020851492881775
20,11,0.7542020082473755,0.5534356236457825,-0.17076732218265533
20,12,0.4329454302787781,0.528721034526825,-0.07797595858573914
20,13,0.8071474432945251,0.8354890942573547,-0.2932969331741333
20,14,0.32546356320381165,0.782214879989624,-0.2116232067346573
20,15,0.6653911471366882,0.748660683631897,-0.6573214530944824
20,16,0.22791297733783722,0.716073215007782,-0.6952366232872009
20,23,0.6576970815658569,0.9555655717849731,0.007610737811774015
20,24,0.4469854235649109,0.9277153015136719,-0.007993556559085846
21,0,0.5931877493858337,0.3564450740814209,-0.5183146595954895
21,1,0.6134466528892517,0.32221952080726624,-0.4820951521396637
21,2,0.6263516545295715,0.32361340522766113,-0.4827994406223297
21,3,0.6386398077011108,0.32457080483436584,-0.48289352655410767
21,4,0.5714030861854553,0.3230939209461212,-0.48357871174812317
21,5,0.5592309832572937,0.32547590136528015,-0.48443445563316345
21,6,0.544324517250061,0.32798364758491516,-0.484958678483963
21,7,0.6586489677429199,0.3441246747970581,-0.2605328857898712
21,8,0.5225943922996521,0.3488832414150238,-0.25780025124549866
21,9,0.6223608255386353,0.3911621570587158,-0.4284086525440216
21,10,0.5657820701599121,0.3895336389541626,-0.43526002764701843
21,11,0.7556960582733154,0.5540158152580261,-0.16916480660438538
21,12,0.4331815242767334,0.5287978649139404,-0.07809649407863617
21,13,0.8071155548095703,0.8364464640617371,-0.293258398771286
21,14,0.31953415274620056,0.7794438004493713,-0.21573489904403687
21,15,0.6671009659767151,0.7493985295295715,-0.6543669104576111
21,16,0.21931561827659607,0.7158918976783752,-0.6720208525657654
21,23,0.660133421421051,0.9551870822906494,0.009490685537457466
21,24,0.44833895564079285,0.9285512566566467,-0.009865771047770977
22,0,0.5957190990447998,0.35607579350471497,-0.5301553606987
22,1,0.6166512966156006,0.32199063897132874,-0.49083131551742554
22,2,0.6289209127426147,0.32314467430114746,-0.49156901240348816
22,3,0.6419501900672913,0.3241378962993622,-0.49168017506599426
22,4,0.5742560625076294,0.32303696870803833,-0.4883204698562622
22,5,0.5619562268257141,0.3254554867744446,-0.48914510011672974
22,6,0.5474842190742493,0.3279651403427124,-0.48968997597694397
22,7,0.6616452932357788,0.343211829662323,-0.2760975658893585
22,8,0.5259489417076111,0.34888309240341187,-0.2820647060871124
22,9,0.6246891617774963,0.39050528407096863,-0.4346592128276825
22,10,0.5697225332260132,0.3890739977359772,-0.4361645579338074
22,11,0.7585691213607788,0.5542941093444824,-0.1840374916791916
22,12,0.43627113103866577,0.528335690498352,-0.09904235601425171
22,13,0.8069364428520203,0.8403432369232178,-0.31932419538497925
22,14,0.2948427200317383,0.7730962634086609,-0.24287109076976776
22,15,0.6683838367462158,0.7495837807655334,-0.6918447017669678
22,16,0.18638628721237183,0.6929433345794678,-0.6778769493103027
22,23,0.6619216203689575,0.9550577402114868,0.008397609926760197
22,24,0.44949817657470703,0.9280470013618469,-0.008786763995885849
23,0,0.598429799079895,0.3565693199634552,-0.5669649243354797
23,1,0.62010258436203,0.3221437633037567,-0.536938488483429
23,2,0.631969153881073,0.3232009708881378,-0.5377238392829895
