frame,hand_index,landmark_index,x,y,z
10,0,0,0.4274703860282898,0.7354708313941956,9.829966174379479e-09
10,0,1,0.47176676988601685,0.7163088917732239,0.017453279346227646
10,0,2,0.520742654800415,0.722739040851593,0.026541952043771744
10,0,3,0.5524742603302002,0.7447525858879089,0.032535236328840256
10,0,4,0.5613798499107361,0.7688356637954712,0.03892204165458679
10,0,5,0.5464548468589783,0.7125682830810547,0.012509855441749096
10,0,6,0.5877132415771484,0.7424394488334656,0.02449982985854149
10,0,7,0.5852546095848083,0.757793128490448,0.03385845944285393
10,0,8,0.577042818069458,0.7621806859970093,0.038040727376937866
10,0,9,0.5424823760986328,0.7286629676818848,0.0036749078426510096
10,0,10,0.5797529816627502,0.757109522819519,0.020120160654187202
10,0,11,0.5776183605194092,0.7664331197738647,0.02688644826412201
10,0,12,0.5686699748039246,0.7687556743621826,0.026573069393634796
10,0,13,0.5326012372970581,0.7473417520523071,-0.0023142772261053324
10,0,14,0.5644911527633667,0.7748421430587769,0.016019808128476143
10,0,15,0.557723343372345,0.7784489989280701,0.021406635642051697
10,0,16,0.5460265278816223,0.7773449420928955,0.019258467480540276
10,0,17,0.5199295878410339,0.7657975554466248,-0.008016593754291534
10,0,18,0.5400621891021729,0.7868763208389282,0.0065221404656767845
10,0,19,0.5359966158866882,0.7892857789993286,0.011517337523400784
10,0,20,0.5272047519683838,0.7876752018928528,0.01146760955452919
11,0,0,0.45655977725982666,0.6878067255020142,2.4079427340950588e-09
11,0,1,0.4733693599700928,0.6522567868232727,0.009454513899981976
11,0,2,0.5084106922149658,0.6358960270881653,0.01744699850678444
11,0,3,0.5373737215995789,0.6351401209831238,0.024494536221027374
11,0,4,0.5528298020362854,0.6387214660644531,0.0326983816921711
11,0,5,0.5416796803474426,0.6500759124755859,0.014818692579865456
11,0,6,0.5652739405632019,0.6318365335464478,0.02989007718861103
11,0,7,0.5628433227539062,0.6275573372840881,0.04198554530739784
11,0,8,0.557315468788147,0.6290938258171082,0.048893749713897705
11,0,9,0.5491023063659668,0.6670265197753906,0.01334632933139801
11,0,10,0.5717871189117432,0.6479139924049377,0.030468769371509552
11,0,11,0.5675439834594727,0.6404770016670227,0.03950369358062744
11,0,12,0.560813844203949,0.6406508684158325,0.04353278502821922
11,0,13,0.5495522618293762,0.6808925867080688,0.013503140769898891
11,0,14,0.5677437782287598,0.6627920269966125,0.030302125960588455
11,0,15,0.560797393321991,0.6546946167945862,0.035921160131692886
11,0,16,0.5521487593650818,0.6537608504295349,0.03671270236372948
11,0,17,0.5451659560203552,0.6924576163291931,0.01396484486758709
11,0,18,0.5575870275497437,0.6760683655738831,0.028423277661204338
11,0,19,0.5519924759864807,0.6713268756866455,0.03407209366559982
11,0,20,0.5437073707580566,0.6724382042884827,0.0361219123005867
12,0,0,0.4259137809276581,0.6428934931755066,2.089989736830944e-09
12,0,1,0.4586876332759857,0.6485103368759155,-0.003992151934653521
12,0,2,0.4913802742958069,0.6347119212150574,-0.008645341731607914
12,0,3,0.5137245655059814,0.6210721731185913,-0.01438914518803358
12,0,4,0.5328689813613892,0.6116855144500732,-0.021825803443789482
12,0,5,0.48346075415611267,0.5919904112815857,-0.009483937174081802
12,0,6,0.5047115087509155,0.5686299204826355,-0.018448717892169952
12,0,7,0.521165668964386,0.5543096661567688,-0.026485739275813103
12,0,8,0.5349677205085754,0.5428480505943298,-0.03307570144534111
12,0,9,0.4716353714466095,0.5840412378311157,-0.01529978308826685
12,0,10,0.49233391880989075,0.5598034262657166,-0.023697195574641228
12,0,11,0.5099143385887146,0.5440089106559753,-0.03372019901871681
12,0,12,0.5245609283447266,0.5315093398094177,-0.04255993664264679
12,0,13,0.4579937756061554,0.5813217163085938,-0.02135522849857807
12,0,14,0.47474944591522217,0.5572019815444946,-0.029983893036842346
12,0,15,0.49103692173957825,0.5430923700332642,-0.03913186490535736
12,0,16,0.5045164227485657,0.533470094203949,-0.04669666290283203
12,0,17,0.4433428645133972,0.5835638046264648,-0.028105976060032845
12,0,18,0.45307496190071106,0.5630790591239929,-0.036788277328014374
12,0,19,0.4644925594329834,0.5507342219352722,-0.04334620386362076
12,0,20,0.4746171832084656,0.542393147945404,-0.0490260012447834
12,1,0,0.574892520904541,0.8704366683959961,-1.2742575883351037e-09
12,1,1,0.5668441653251648,0.8564520478248596,-0.03157010301947594
12,1,2,0.5512134432792664,0.844817042350769,-0.04970784857869148
12,1,3,0.538618803024292,0.8375536203384399,-0.06253670901060104
12,1,4,0.532370388507843,0.837538480758667,-0.07571040093898773
12,1,5,0.513789713382721,0.8631184101104736,-0.04382747784256935
12,1,6,0.47925472259521484,0.8658869862556458,-0.05824819207191467
12,1,7,0.45577874779701233,0.8663210868835449,-0.07110557705163956
12,1,8,0.43607351183891296,0.8670971393585205,-0.08044547587633133
12,1,9,0.510707437992096,0.8710479140281677,-0.0329195037484169
12,1,10,0.47803211212158203,0.8726838827133179,-0.04444397985935211
12,1,11,0.45171722769737244,0.8727571964263916,-0.05774882808327675
12,1,12,0.4299740791320801,0.8736339807510376,-0.06919049471616745
12,1,13,0.5108420252799988,0.8749452829360962,-0.022844785824418068
12,1,14,0.4816359579563141,0.8771193623542786,-0.031040923669934273
12,1,15,0.45917972922325134,0.8764470815658569,-0.04337864741683006
12,1,16,0.44315072894096375,0.8757364749908447,-0.053570594638586044
12,1,17,0.5127784013748169,0.8759375810623169,-0.015560411848127842
12,1,18,0.48795321583747864,0.8792691826820374,-0.021326489746570587
12,1,19,0.47096019983291626,0.8794125914573669,-0.029554149135947227
